destination_name,country,continent,type,avg_cost_(usd/day),best_season,avg_rating,annual_visitors_(m),unesco_site,id,city,region,short_description,latitude,longitude,avg_temp_monthly,ideal_durations,budget_level,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion
Crystal Temple,Argentina,South America,Adventure,140.38,Autumn,4.6,1.88,Yes,5cccd9f1-46c1-461c-928b-207a70521e74,Ushuaia,south_america,"A windswept frontier town with dramatic landscapes, where the end of the world feels both mysterious and beautifully remote.",-54.807306,-68.3084133,"{""1"":{""avg"":9.7,""max"":14.2,""min"":6.6},""2"":{""avg"":9.9,""max"":14.5,""min"":6.4},""3"":{""avg"":8.3,""max"":12,""min"":5.1},""4"":{""avg"":6.2,""max"":10,""min"":3.6},""5"":{""avg"":4.7,""max"":7.9,""min"":2.5},""6"":{""avg"":2.6,""max"":4.8,""min"":0.2},""7"":{""avg"":2.4,""max"":4.7,""min"":0.3},""8"":{""avg"":3.1,""max"":6.2,""min"":0.9},""9"":{""avg"":4.4,""max"":8.2,""min"":1.4},""10"":{""avg"":6.4,""max"":10.7,""min"":3.2},""11"":{""avg"":8,""max"":13.4,""min"":4.5},""12"":{""avg"":8.9,""max"":14,""min"":5.9}}","[""Long trip"",""One week"",""Short trip""]",Mid-range,3.0,5.0,5.0,2.0,2.0,3.0,3.0,2.0,4.0
Crystal Temple,Argentina,South America,Adventure,140.38,Autumn,4.6,1.88,Yes,1ca8e2d5-d8af-4855-a61c-93d3f4557f10,Mendoza,south_america,"Vineyards stretch across sunlit valleys, offering rich aromas and flavors, while the Andes provide a breathtaking backdrop to this relaxed, wine-loving region.",-34.78709305,-68.43818677312292,"{""1"":{""avg"":24.4,""max"":32.9,""min"":16.7},""2"":{""avg"":22.9,""max"":31.4,""min"":15.4},""3"":{""avg"":20,""max"":28.4,""min"":12.8},""4"":{""avg"":15.7,""max"":24.2,""min"":9.4},""5"":{""avg"":10.9,""max"":19.2,""min"":4.7},""6"":{""avg"":7.9,""max"":16.4,""min"":1.6},""7"":{""avg"":7.4,""max"":16.7,""min"":0.6},""8"":{""avg"":10.1,""max"":19.2,""min"":2.3},""9"":{""avg"":13.1,""max"":22.3,""min"":5.4},""10"":{""avg"":15.7,""max"":25.3,""min"":8.4},""11"":{""avg"":20,""max"":29.1,""min"":12.5},""12"":{""avg"":22.8,""max"":31.9,""min"":14.7}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,3.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0
Crystal Temple,Argentina,South America,Adventure,140.38,Autumn,4.6,1.88,Yes,28ca3ed6-f676-4afa-aee0-6e51a6d14664,Bariloche,south_america,Lakeside vistas and snow-capped mountains create a serene backdrop for outdoor adventures and cozy evenings in charming alpine-style lodges.,-41.1334781,-71.3101474,"{""1"":{""avg"":15.9,""max"":24.8,""min"":7.4},""2"":{""avg"":15.9,""max"":25,""min"":7.6},""3"":{""avg"":12.6,""max"":20.9,""min"":4.9},""4"":{""avg"":8.8,""max"":16.2,""min"":2.8},""5"":{""avg"":5.4,""max"":10.8,""min"":0.1},""6"":{""avg"":3.1,""max"":7.7,""min"":-1.1},""7"":{""avg"":2.1,""max"":6.9,""min"":-2.3},""8"":{""avg"":3.5,""max"":9.5,""min"":-1.3},""9"":{""avg"":5.5,""max"":11.9,""min"":-0.2},""10"":{""avg"":8,""max"":16.3,""min"":1.8},""11"":{""avg"":11.5,""max"":19.1,""min"":4.7},""12"":{""avg"":14.2,""max"":23.1,""min"":5.8}}","[""Short trip"",""Long trip"",""One week""]",Mid-range,3.0,5.0,5.0,2.0,3.0,4.0,3.0,3.0,4.0
Crystal Temple,Argentina,South America,Adventure,140.38,Autumn,4.6,1.88,Yes,676ac4da-c47a-4027-bc2e-8794a836fcf6,Iguazu Falls,south_america,The thunderous roar of cascading water and the lush embrace of the surrounding rainforest create an awe-inspiring natural spectacle.,-25.6925324,-54.4411144,"{""1"":{""avg"":26,""max"":33,""min"":21.3},""2"":{""avg"":25.6,""max"":32.6,""min"":20.7},""3"":{""avg"":24.4,""max"":31.3,""min"":20},""4"":{""avg"":22,""max"":28.3,""min"":17.4},""5"":{""avg"":18.2,""max"":24.2,""min"":13.7},""6"":{""avg"":17,""max"":23.6,""min"":12.6},""7"":{""avg"":16.7,""max"":24,""min"":11.6},""8"":{""avg"":18.6,""max"":26.4,""min"":12.9},""9"":{""avg"":21.4,""max"":28.7,""min"":15.4},""10"":{""avg"":22.6,""max"":29.6,""min"":17.5},""11"":{""avg"":24,""max"":30.8,""min"":18.5},""12"":{""avg"":25.5,""max"":32.2,""min"":20.2}}","[""Short trip"",""Weekend""]",Mid-range,3.0,5.0,5.0,1.0,2.0,3.0,3.0,2.0,4.0
Crystal Temple,Argentina,South America,Adventure,140.38,Autumn,4.6,1.88,Yes,5407caa2-9db7-4bcb-af71-00b5f8146bf0,San Carlos de Bariloche,south_america,"Nestled in the Andes, this destination offers stunning lake views, cozy alpine-style chalets, and a sense of tranquility amidst breathtaking natural beauty.",-41.1334781,-71.3101474,"{""1"":{""avg"":15.9,""max"":24.8,""min"":7.4},""2"":{""avg"":15.9,""max"":25,""min"":7.6},""3"":{""avg"":12.6,""max"":20.9,""min"":4.9},""4"":{""avg"":8.8,""max"":16.2,""min"":2.8},""5"":{""avg"":5.4,""max"":10.8,""min"":0.1},""6"":{""avg"":3.1,""max"":7.7,""min"":-1.1},""7"":{""avg"":2.1,""max"":6.9,""min"":-2.3},""8"":{""avg"":3.5,""max"":9.5,""min"":-1.3},""9"":{""avg"":5.5,""max"":11.9,""min"":-0.2},""10"":{""avg"":8,""max"":16.3,""min"":1.8},""11"":{""avg"":11.5,""max"":19.1,""min"":4.7},""12"":{""avg"":14.2,""max"":23.1,""min"":5.8}}","[""Short trip"",""One week""]",Mid-range,3.0,5.0,5.0,2.0,3.0,4.0,3.0,3.0,4.0
Crystal Temple,Argentina,South America,Adventure,140.38,Autumn,4.6,1.88,Yes,b899c1cb-9a0f-4ee5-bf79-dcb5eef9f5ef,Rosario,south_america,"Riverfront parks, lively streets, and a mix of modern and historic architecture create a welcoming atmosphere that's both vibrant and laid-back.",-32.9593609,-60.6617024,"{""1"":{""avg"":25.4,""max"":32.3,""min"":19},""2"":{""avg"":24.4,""max"":31.4,""min"":17.9},""3"":{""avg"":21.8,""max"":28.6,""min"":16.3},""4"":{""avg"":18.5,""max"":24.6,""min"":12.4},""5"":{""avg"":14.1,""max"":19.9,""min"":8.1},""6"":{""avg"":11.5,""max"":18.4,""min"":5.4},""7"":{""avg"":10.8,""max"":17.7,""min"":5},""8"":{""avg"":13,""max"":20.8,""min"":6},""9"":{""avg"":15.6,""max"":23.5,""min"":8.9},""10"":{""avg"":18.3,""max"":26.1,""min"":11.9},""11"":{""avg"":21.7,""max"":29.2,""min"":15.4},""12"":{""avg"":24,""max"":31.1,""min"":17}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0
Serene Plaza,Argentina,South America,City,106.62,Winter,4.5,3.99,Yes,f52d85c4-fee6-4b7b-a181-fa7b0c8adaa0,El Chaltén,south_america,"Nestled amidst rugged peaks and vast landscapes, this charming village offers a sense of tranquility and awe-inspiring natural beauty.",-49.3319564,-72.8860438,"{""1"":{""avg"":4.9,""max"":8.1,""min"":1.7},""2"":{""avg"":6,""max"":9.7,""min"":2.6},""3"":{""avg"":4.1,""max"":7.4,""min"":1.2},""4"":{""avg"":1.5,""max"":4.4,""min"":-1},""5"":{""avg"":-0.8,""max"":1.4,""min"":-2.9},""6"":{""avg"":-3,""max"":-1,""min"":-5},""7"":{""avg"":-3.5,""max"":-1.2,""min"":-5.6},""8"":{""avg"":-2.9,""max"":-0.1,""min"":-5.2},""9"":{""avg"":-1.2,""max"":1.8,""min"":-3.8},""10"":{""avg"":0.5,""max"":3.4,""min"":-2.2},""11"":{""avg"":1.9,""max"":4.7,""min"":-0.9},""12"":{""avg"":3.4,""max"":6.3,""min"":0.5}}","[""Long trip"",""One week"",""Short trip""]",Budget,2.0,5.0,5.0,1.0,2.0,3.0,3.0,1.0,4.0
Serene Plaza,Argentina,South America,City,106.62,Winter,4.5,3.99,Yes,3f3f5613-56d6-464b-a1de-437c2246292b,Salta,south_america,"Stunning mountain landscapes, vibrant local markets, and the warmth of traditional folklore create an inviting and colorful atmosphere.",-25.1076701,-64.3494964,"{""1"":{""avg"":21.4,""max"":28,""min"":14.8},""2"":{""avg"":20.3,""max"":27,""min"":13.6},""3"":{""avg"":19.5,""max"":25,""min"":14},""4"":{""avg"":16.6,""max"":22.9,""min"":10.3},""5"":{""avg"":13.1,""max"":20.3,""min"":8.1},""6"":{""avg"":10.6,""max"":19.8,""min"":4.5},""7"":{""avg"":10.1,""max"":19.9,""min"":2.9},""8"":{""avg"":12.7,""max"":22.7,""min"":4.8},""9"":{""avg"":15.1,""max"":24.7,""min"":7.7},""10"":{""avg"":19.1,""max"":26.9,""min"":11.3},""11"":{""avg"":20.5,""max"":27.6,""min"":13.4},""12"":{""avg"":21.5,""max"":28.4,""min"":14.6}}","[""One week"",""Short trip"",""Weekend""]",Mid-range,4.0,4.0,5.0,1.0,3.0,4.0,3.0,3.0,4.0
Serene Plaza,Argentina,South America,City,106.62,Winter,4.5,3.99,Yes,5c81761c-2753-4c1c-b724-f0a7f923540d,Buenos Aires,south_america,"Lively streets filled with tango rhythms, vibrant markets, and historic architecture create an irresistible blend of culture and energy.",-34.6083696,-58.4440583,"{""1"":{""avg"":25.4,""max"":31.2,""min"":21.1},""2"":{""avg"":24.7,""max"":30.4,""min"":20},""3"":{""avg"":22.4,""max"":28,""min"":18.2},""4"":{""avg"":19.1,""max"":24.4,""min"":15.3},""5"":{""avg"":14.8,""max"":19.5,""min"":10.9},""6"":{""avg"":12.4,""max"":17.9,""min"":8.3},""7"":{""avg"":11.7,""max"":16.4,""min"":7.7},""8"":{""avg"":13.5,""max"":19,""min"":9.1},""9"":{""avg"":15.5,""max"":21.1,""min"":11.4},""10"":{""avg"":17.9,""max"":23.6,""min"":13.7},""11"":{""avg"":21.5,""max"":28,""min"":17.1},""12"":{""avg"":23.9,""max"":29.8,""min"":19.1}}","[""Long trip"",""One week""]",Mid-range,5.0,3.0,2.0,2.0,5.0,5.0,3.0,5.0,2.0
Serene Plaza,Argentina,South America,City,106.62,Winter,4.5,3.99,Yes,252e5f0f-bc45-4a80-9c12-c0262cf2b733,Córdoba,south_america,"Historic streets buzz with student energy, colonial architecture, and a lively arts scene, offering a vibrant mix of tradition and modernity.",-31.4166867,-64.1834193,"{""1"":{""avg"":24.5,""max"":31.6,""min"":18.4},""2"":{""avg"":22.8,""max"":30,""min"":17},""3"":{""avg"":21.1,""max"":28.6,""min"":15.3},""4"":{""avg"":18.2,""max"":25.1,""min"":13.2},""5"":{""avg"":13.9,""max"":20.9,""min"":7.9},""6"":{""avg"":11.1,""max"":19.3,""min"":4.2},""7"":{""avg"":10.8,""max"":19.2,""min"":3.7},""8"":{""avg"":13.7,""max"":22.6,""min"":5.4},""9"":{""avg"":16.3,""max"":25.1,""min"":8.9},""10"":{""avg"":18.7,""max"":27,""min"":11.8},""11"":{""avg"":22,""max"":30,""min"":15.4},""12"":{""avg"":24,""max"":31.7,""min"":17.3}}","[""One week"",""Short trip"",""Weekend""]",Mid-range,4.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0
Serene Plaza,Argentina,South America,City,106.62,Winter,4.5,3.99,Yes,5cccd9f1-46c1-461c-928b-207a70521e74,Ushuaia,south_america,"A windswept frontier town with dramatic landscapes, where the end of the world feels both mysterious and beautifully remote.",-54.807306,-68.3084133,"{""1"":{""avg"":9.7,""max"":14.2,""min"":6.6},""2"":{""avg"":9.9,""max"":14.5,""min"":6.4},""3"":{""avg"":8.3,""max"":12,""min"":5.1},""4"":{""avg"":6.2,""max"":10,""min"":3.6},""5"":{""avg"":4.7,""max"":7.9,""min"":2.5},""6"":{""avg"":2.6,""max"":4.8,""min"":0.2},""7"":{""avg"":2.4,""max"":4.7,""min"":0.3},""8"":{""avg"":3.1,""max"":6.2,""min"":0.9},""9"":{""avg"":4.4,""max"":8.2,""min"":1.4},""10"":{""avg"":6.4,""max"":10.7,""min"":3.2},""11"":{""avg"":8,""max"":13.4,""min"":4.5},""12"":{""avg"":8.9,""max"":14,""min"":5.9}}","[""Long trip"",""One week"",""Short trip""]",Mid-range,3.0,5.0,5.0,2.0,2.0,3.0,3.0,2.0,4.0
Serene Plaza,Argentina,South America,City,106.62,Winter,4.5,3.99,Yes,1ca8e2d5-d8af-4855-a61c-93d3f4557f10,Mendoza,south_america,"Vineyards stretch across sunlit valleys, offering rich aromas and flavors, while the Andes provide a breathtaking backdrop to this relaxed, wine-loving region.",-34.78709305,-68.43818677312292,"{""1"":{""avg"":24.4,""max"":32.9,""min"":16.7},""2"":{""avg"":22.9,""max"":31.4,""min"":15.4},""3"":{""avg"":20,""max"":28.4,""min"":12.8},""4"":{""avg"":15.7,""max"":24.2,""min"":9.4},""5"":{""avg"":10.9,""max"":19.2,""min"":4.7},""6"":{""avg"":7.9,""max"":16.4,""min"":1.6},""7"":{""avg"":7.4,""max"":16.7,""min"":0.6},""8"":{""avg"":10.1,""max"":19.2,""min"":2.3},""9"":{""avg"":13.1,""max"":22.3,""min"":5.4},""10"":{""avg"":15.7,""max"":25.3,""min"":8.4},""11"":{""avg"":20,""max"":29.1,""min"":12.5},""12"":{""avg"":22.8,""max"":31.9,""min"":14.7}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,3.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0
Serene Plaza,Argentina,South America,City,106.62,Winter,4.5,3.99,Yes,28ca3ed6-f676-4afa-aee0-6e51a6d14664,Bariloche,south_america,Lakeside vistas and snow-capped mountains create a serene backdrop for outdoor adventures and cozy evenings in charming alpine-style lodges.,-41.1334781,-71.3101474,"{""1"":{""avg"":15.9,""max"":24.8,""min"":7.4},""2"":{""avg"":15.9,""max"":25,""min"":7.6},""3"":{""avg"":12.6,""max"":20.9,""min"":4.9},""4"":{""avg"":8.8,""max"":16.2,""min"":2.8},""5"":{""avg"":5.4,""max"":10.8,""min"":0.1},""6"":{""avg"":3.1,""max"":7.7,""min"":-1.1},""7"":{""avg"":2.1,""max"":6.9,""min"":-2.3},""8"":{""avg"":3.5,""max"":9.5,""min"":-1.3},""9"":{""avg"":5.5,""max"":11.9,""min"":-0.2},""10"":{""avg"":8,""max"":16.3,""min"":1.8},""11"":{""avg"":11.5,""max"":19.1,""min"":4.7},""12"":{""avg"":14.2,""max"":23.1,""min"":5.8}}","[""Short trip"",""Long trip"",""One week""]",Mid-range,3.0,5.0,5.0,2.0,3.0,4.0,3.0,3.0,4.0
Serene Plaza,Argentina,South America,City,106.62,Winter,4.5,3.99,Yes,676ac4da-c47a-4027-bc2e-8794a836fcf6,Iguazu Falls,south_america,The thunderous roar of cascading water and the lush embrace of the surrounding rainforest create an awe-inspiring natural spectacle.,-25.6925324,-54.4411144,"{""1"":{""avg"":26,""max"":33,""min"":21.3},""2"":{""avg"":25.6,""max"":32.6,""min"":20.7},""3"":{""avg"":24.4,""max"":31.3,""min"":20},""4"":{""avg"":22,""max"":28.3,""min"":17.4},""5"":{""avg"":18.2,""max"":24.2,""min"":13.7},""6"":{""avg"":17,""max"":23.6,""min"":12.6},""7"":{""avg"":16.7,""max"":24,""min"":11.6},""8"":{""avg"":18.6,""max"":26.4,""min"":12.9},""9"":{""avg"":21.4,""max"":28.7,""min"":15.4},""10"":{""avg"":22.6,""max"":29.6,""min"":17.5},""11"":{""avg"":24,""max"":30.8,""min"":18.5},""12"":{""avg"":25.5,""max"":32.2,""min"":20.2}}","[""Short trip"",""Weekend""]",Mid-range,3.0,5.0,5.0,1.0,2.0,3.0,3.0,2.0,4.0
Serene Plaza,Argentina,South America,City,106.62,Winter,4.5,3.99,Yes,5407caa2-9db7-4bcb-af71-00b5f8146bf0,San Carlos de Bariloche,south_america,"Nestled in the Andes, this destination offers stunning lake views, cozy alpine-style chalets, and a sense of tranquility amidst breathtaking natural beauty.",-41.1334781,-71.3101474,"{""1"":{""avg"":15.9,""max"":24.8,""min"":7.4},""2"":{""avg"":15.9,""max"":25,""min"":7.6},""3"":{""avg"":12.6,""max"":20.9,""min"":4.9},""4"":{""avg"":8.8,""max"":16.2,""min"":2.8},""5"":{""avg"":5.4,""max"":10.8,""min"":0.1},""6"":{""avg"":3.1,""max"":7.7,""min"":-1.1},""7"":{""avg"":2.1,""max"":6.9,""min"":-2.3},""8"":{""avg"":3.5,""max"":9.5,""min"":-1.3},""9"":{""avg"":5.5,""max"":11.9,""min"":-0.2},""10"":{""avg"":8,""max"":16.3,""min"":1.8},""11"":{""avg"":11.5,""max"":19.1,""min"":4.7},""12"":{""avg"":14.2,""max"":23.1,""min"":5.8}}","[""Short trip"",""One week""]",Mid-range,3.0,5.0,5.0,2.0,3.0,4.0,3.0,3.0,4.0
Serene Plaza,Argentina,South America,City,106.62,Winter,4.5,3.99,Yes,b899c1cb-9a0f-4ee5-bf79-dcb5eef9f5ef,Rosario,south_america,"Riverfront parks, lively streets, and a mix of modern and historic architecture create a welcoming atmosphere that's both vibrant and laid-back.",-32.9593609,-60.6617024,"{""1"":{""avg"":25.4,""max"":32.3,""min"":19},""2"":{""avg"":24.4,""max"":31.4,""min"":17.9},""3"":{""avg"":21.8,""max"":28.6,""min"":16.3},""4"":{""avg"":18.5,""max"":24.6,""min"":12.4},""5"":{""avg"":14.1,""max"":19.9,""min"":8.1},""6"":{""avg"":11.5,""max"":18.4,""min"":5.4},""7"":{""avg"":10.8,""max"":17.7,""min"":5},""8"":{""avg"":13,""max"":20.8,""min"":6},""9"":{""avg"":15.6,""max"":23.5,""min"":8.9},""10"":{""avg"":18.3,""max"":26.1,""min"":11.9},""11"":{""avg"":21.7,""max"":29.2,""min"":15.4},""12"":{""avg"":24,""max"":31.1,""min"":17}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0
Crystal Forest,Argentina,South America,Religious,158.66,Autumn,4.6,5.92,No,f52d85c4-fee6-4b7b-a181-fa7b0c8adaa0,El Chaltén,south_america,"Nestled amidst rugged peaks and vast landscapes, this charming village offers a sense of tranquility and awe-inspiring natural beauty.",-49.3319564,-72.8860438,"{""1"":{""avg"":4.9,""max"":8.1,""min"":1.7},""2"":{""avg"":6,""max"":9.7,""min"":2.6},""3"":{""avg"":4.1,""max"":7.4,""min"":1.2},""4"":{""avg"":1.5,""max"":4.4,""min"":-1},""5"":{""avg"":-0.8,""max"":1.4,""min"":-2.9},""6"":{""avg"":-3,""max"":-1,""min"":-5},""7"":{""avg"":-3.5,""max"":-1.2,""min"":-5.6},""8"":{""avg"":-2.9,""max"":-0.1,""min"":-5.2},""9"":{""avg"":-1.2,""max"":1.8,""min"":-3.8},""10"":{""avg"":0.5,""max"":3.4,""min"":-2.2},""11"":{""avg"":1.9,""max"":4.7,""min"":-0.9},""12"":{""avg"":3.4,""max"":6.3,""min"":0.5}}","[""Long trip"",""One week"",""Short trip""]",Budget,2.0,5.0,5.0,1.0,2.0,3.0,3.0,1.0,4.0
Crystal Forest,Argentina,South America,Religious,158.66,Autumn,4.6,5.92,No,3f3f5613-56d6-464b-a1de-437c2246292b,Salta,south_america,"Stunning mountain landscapes, vibrant local markets, and the warmth of traditional folklore create an inviting and colorful atmosphere.",-25.1076701,-64.3494964,"{""1"":{""avg"":21.4,""max"":28,""min"":14.8},""2"":{""avg"":20.3,""max"":27,""min"":13.6},""3"":{""avg"":19.5,""max"":25,""min"":14},""4"":{""avg"":16.6,""max"":22.9,""min"":10.3},""5"":{""avg"":13.1,""max"":20.3,""min"":8.1},""6"":{""avg"":10.6,""max"":19.8,""min"":4.5},""7"":{""avg"":10.1,""max"":19.9,""min"":2.9},""8"":{""avg"":12.7,""max"":22.7,""min"":4.8},""9"":{""avg"":15.1,""max"":24.7,""min"":7.7},""10"":{""avg"":19.1,""max"":26.9,""min"":11.3},""11"":{""avg"":20.5,""max"":27.6,""min"":13.4},""12"":{""avg"":21.5,""max"":28.4,""min"":14.6}}","[""One week"",""Short trip"",""Weekend""]",Mid-range,4.0,4.0,5.0,1.0,3.0,4.0,3.0,3.0,4.0
Crystal Forest,Argentina,South America,Religious,158.66,Autumn,4.6,5.92,No,5c81761c-2753-4c1c-b724-f0a7f923540d,Buenos Aires,south_america,"Lively streets filled with tango rhythms, vibrant markets, and historic architecture create an irresistible blend of culture and energy.",-34.6083696,-58.4440583,"{""1"":{""avg"":25.4,""max"":31.2,""min"":21.1},""2"":{""avg"":24.7,""max"":30.4,""min"":20},""3"":{""avg"":22.4,""max"":28,""min"":18.2},""4"":{""avg"":19.1,""max"":24.4,""min"":15.3},""5"":{""avg"":14.8,""max"":19.5,""min"":10.9},""6"":{""avg"":12.4,""max"":17.9,""min"":8.3},""7"":{""avg"":11.7,""max"":16.4,""min"":7.7},""8"":{""avg"":13.5,""max"":19,""min"":9.1},""9"":{""avg"":15.5,""max"":21.1,""min"":11.4},""10"":{""avg"":17.9,""max"":23.6,""min"":13.7},""11"":{""avg"":21.5,""max"":28,""min"":17.1},""12"":{""avg"":23.9,""max"":29.8,""min"":19.1}}","[""Long trip"",""One week""]",Mid-range,5.0,3.0,2.0,2.0,5.0,5.0,3.0,5.0,2.0
Crystal Forest,Argentina,South America,Religious,158.66,Autumn,4.6,5.92,No,252e5f0f-bc45-4a80-9c12-c0262cf2b733,Córdoba,south_america,"Historic streets buzz with student energy, colonial architecture, and a lively arts scene, offering a vibrant mix of tradition and modernity.",-31.4166867,-64.1834193,"{""1"":{""avg"":24.5,""max"":31.6,""min"":18.4},""2"":{""avg"":22.8,""max"":30,""min"":17},""3"":{""avg"":21.1,""max"":28.6,""min"":15.3},""4"":{""avg"":18.2,""max"":25.1,""min"":13.2},""5"":{""avg"":13.9,""max"":20.9,""min"":7.9},""6"":{""avg"":11.1,""max"":19.3,""min"":4.2},""7"":{""avg"":10.8,""max"":19.2,""min"":3.7},""8"":{""avg"":13.7,""max"":22.6,""min"":5.4},""9"":{""avg"":16.3,""max"":25.1,""min"":8.9},""10"":{""avg"":18.7,""max"":27,""min"":11.8},""11"":{""avg"":22,""max"":30,""min"":15.4},""12"":{""avg"":24,""max"":31.7,""min"":17.3}}","[""One week"",""Short trip"",""Weekend""]",Mid-range,4.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0
Crystal Forest,Argentina,South America,Religious,158.66,Autumn,4.6,5.92,No,5cccd9f1-46c1-461c-928b-207a70521e74,Ushuaia,south_america,"A windswept frontier town with dramatic landscapes, where the end of the world feels both mysterious and beautifully remote.",-54.807306,-68.3084133,"{""1"":{""avg"":9.7,""max"":14.2,""min"":6.6},""2"":{""avg"":9.9,""max"":14.5,""min"":6.4},""3"":{""avg"":8.3,""max"":12,""min"":5.1},""4"":{""avg"":6.2,""max"":10,""min"":3.6},""5"":{""avg"":4.7,""max"":7.9,""min"":2.5},""6"":{""avg"":2.6,""max"":4.8,""min"":0.2},""7"":{""avg"":2.4,""max"":4.7,""min"":0.3},""8"":{""avg"":3.1,""max"":6.2,""min"":0.9},""9"":{""avg"":4.4,""max"":8.2,""min"":1.4},""10"":{""avg"":6.4,""max"":10.7,""min"":3.2},""11"":{""avg"":8,""max"":13.4,""min"":4.5},""12"":{""avg"":8.9,""max"":14,""min"":5.9}}","[""Long trip"",""One week"",""Short trip""]",Mid-range,3.0,5.0,5.0,2.0,2.0,3.0,3.0,2.0,4.0
Crystal Forest,Argentina,South America,Religious,158.66,Autumn,4.6,5.92,No,1ca8e2d5-d8af-4855-a61c-93d3f4557f10,Mendoza,south_america,"Vineyards stretch across sunlit valleys, offering rich aromas and flavors, while the Andes provide a breathtaking backdrop to this relaxed, wine-loving region.",-34.78709305,-68.43818677312292,"{""1"":{""avg"":24.4,""max"":32.9,""min"":16.7},""2"":{""avg"":22.9,""max"":31.4,""min"":15.4},""3"":{""avg"":20,""max"":28.4,""min"":12.8},""4"":{""avg"":15.7,""max"":24.2,""min"":9.4},""5"":{""avg"":10.9,""max"":19.2,""min"":4.7},""6"":{""avg"":7.9,""max"":16.4,""min"":1.6},""7"":{""avg"":7.4,""max"":16.7,""min"":0.6},""8"":{""avg"":10.1,""max"":19.2,""min"":2.3},""9"":{""avg"":13.1,""max"":22.3,""min"":5.4},""10"":{""avg"":15.7,""max"":25.3,""min"":8.4},""11"":{""avg"":20,""max"":29.1,""min"":12.5},""12"":{""avg"":22.8,""max"":31.9,""min"":14.7}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,3.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0
Crystal Forest,Argentina,South America,Religious,158.66,Autumn,4.6,5.92,No,28ca3ed6-f676-4afa-aee0-6e51a6d14664,Bariloche,south_america,Lakeside vistas and snow-capped mountains create a serene backdrop for outdoor adventures and cozy evenings in charming alpine-style lodges.,-41.1334781,-71.3101474,"{""1"":{""avg"":15.9,""max"":24.8,""min"":7.4},""2"":{""avg"":15.9,""max"":25,""min"":7.6},""3"":{""avg"":12.6,""max"":20.9,""min"":4.9},""4"":{""avg"":8.8,""max"":16.2,""min"":2.8},""5"":{""avg"":5.4,""max"":10.8,""min"":0.1},""6"":{""avg"":3.1,""max"":7.7,""min"":-1.1},""7"":{""avg"":2.1,""max"":6.9,""min"":-2.3},""8"":{""avg"":3.5,""max"":9.5,""min"":-1.3},""9"":{""avg"":5.5,""max"":11.9,""min"":-0.2},""10"":{""avg"":8,""max"":16.3,""min"":1.8},""11"":{""avg"":11.5,""max"":19.1,""min"":4.7},""12"":{""avg"":14.2,""max"":23.1,""min"":5.8}}","[""Short trip"",""Long trip"",""One week""]",Mid-range,3.0,5.0,5.0,2.0,3.0,4.0,3.0,3.0,4.0
Crystal Forest,Argentina,South America,Religious,158.66,Autumn,4.6,5.92,No,676ac4da-c47a-4027-bc2e-8794a836fcf6,Iguazu Falls,south_america,The thunderous roar of cascading water and the lush embrace of the surrounding rainforest create an awe-inspiring natural spectacle.,-25.6925324,-54.4411144,"{""1"":{""avg"":26,""max"":33,""min"":21.3},""2"":{""avg"":25.6,""max"":32.6,""min"":20.7},""3"":{""avg"":24.4,""max"":31.3,""min"":20},""4"":{""avg"":22,""max"":28.3,""min"":17.4},""5"":{""avg"":18.2,""max"":24.2,""min"":13.7},""6"":{""avg"":17,""max"":23.6,""min"":12.6},""7"":{""avg"":16.7,""max"":24,""min"":11.6},""8"":{""avg"":18.6,""max"":26.4,""min"":12.9},""9"":{""avg"":21.4,""max"":28.7,""min"":15.4},""10"":{""avg"":22.6,""max"":29.6,""min"":17.5},""11"":{""avg"":24,""max"":30.8,""min"":18.5},""12"":{""avg"":25.5,""max"":32.2,""min"":20.2}}","[""Short trip"",""Weekend""]",Mid-range,3.0,5.0,5.0,1.0,2.0,3.0,3.0,2.0,4.0
